CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Has_Revolving_Balance,Engagement_Score,Value_Score,Engagement_Band,Value_Band,Tenure_Band,Age_Band,Balance_Band,Product_Band,Retention_Priority,Cross_Sell_Opportunity,churn_probability,risk_band,best_model
714070758,Existing Customer,49,M,4,High School,Single,$80K - $120K,Blue,38,4,3,0,31302.0,1953,29349.0,0.875,1564,35,2.182,0.062,0,1,0.3177,0.6013,Low,High,37-48,41-50,20k+,3-4,"High Value, At Risk",Low Priority,0.0035271037168925572,Low,Gradient Boosting
714107958,Existing Customer,45,M,1,Graduate,Single,$40K - $60K,Blue,36,4,4,3,6576.0,0,6576.0,0.579,1465,34,0.619,0.0,0,0,0.23,0.2738,Low,Medium,25-36,41-50,5k-10k,3-4,Monitor,Low Priority,0.15288024093204067,Low,Gradient Boosting
789140283,Existing Customer,53,M,0,Graduate,Single,$80K - $120K,Blue,42,5,4,1,2664.0,2037,627.0,0.85,1286,29,0.933,0.765,0,1,0.2474,0.2556,Low,Low,37-48,51-60,2.5k-5k,5-6,Lower Priority,Low Priority,0.004828035655618967,Low,Gradient Boosting
715550508,Existing Customer,45,F,3,Unknown,Married,Unknown,Blue,28,5,1,2,2535.0,2440,95.0,1.705,1312,20,1.222,0.963,0,1,0.3085,0.2293,Low,Low,25-36,41-50,2.5k-5k,5-6,Lower Priority,Low Priority,0.0016916263891966594,Low,Gradient Boosting
719712633,Existing Customer,64,M,1,Graduate,Married,Less than $40K,Blue,52,6,4,3,1709.0,895,814.0,1.656,1673,32,0.882,0.524,0,1,0.2289,0.2923,Low,Medium,49+,60+,<2.5k,5-6,Monitor,Low Priority,0.007910294751146867,Low,Gradient Boosting
772629333,Existing Customer,45,M,3,Graduate,Married,$40K - $60K,Blue,35,5,4,2,3454.0,1200,2254.0,0.597,1313,30,0.304,0.347,0,1,0.2337,0.2538,Low,Low,25-36,41-50,2.5k-5k,5-6,Lower Priority,Low Priority,0.024479194070017127,Low,Gradient Boosting
720336708,Existing Customer,53,M,3,Doctorate,Married,$40K - $60K,Blue,35,5,3,2,3789.0,1706,2083.0,1.047,1609,42,0.68,0.45,0,1,0.3029,0.263,Low,Low,25-36,51-60,2.5k-5k,5-6,Lower Priority,Low Priority,0.005787249727266502,Low,Gradient Boosting
802013583,Existing Customer,56,M,3,College,Married,$120K +,Blue,50,3,2,0,9689.0,2250,7439.0,0.576,1158,19,0.727,0.232,0,1,0.3031,0.3094,Low,Medium,49+,51-60,5k-10k,3-4,Monitor,Low Priority,0.007811633798334779,Low,Gradient Boosting
711887583,Attrited Customer,47,M,2,Unknown,Married,$80K - $120K,Blue,37,2,3,3,5449.0,1628,3821.0,0.696,836,18,0.385,0.299,1,1,0.2112,0.2007,Low,Low,37-48,41-50,5k-10k,1-2,Lower Priority,Low Priority,0.974980142811465,High,Gradient Boosting
714778833,Existing Customer,49,F,3,College,Single,Unknown,Blue,43,4,4,0,23032.0,1960,21072.0,0.619,1289,22,1.0,0.085,0,1,0.2465,0.498,Low,High,37-48,41-50,20k+,3-4,"High Value, At Risk",Low Priority,0.005194258531161087,Low,Gradient Boosting
713843283,Existing Customer,41,F,3,Unknown,Married,Unknown,Silver,34,5,3,3,34516.0,2053,32463.0,1.034,1487,26,0.733,0.059,0,1,0.2436,0.6598,Low,High,25-36,41-50,20k+,5-6,"High Value, At Risk",Low Priority,0.009746658395404976,Low,Gradient Boosting
779155158,Existing Customer,53,M,3,Graduate,Married,$120K +,Blue,34,6,2,2,2940.0,1264,1676.0,0.562,1259,33,0.5,0.43,0,1,0.3069,0.2695,Low,Medium,25-36,51-60,2.5k-5k,5-6,Monitor,Low Priority,0.00909516773267523,Low,Gradient Boosting
721091583,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,32,3,3,3,3031.0,1879,1152.0,0.788,1298,15,1.5,0.62,0,1,0.2123,0.1927,Low,Low,25-36,41-50,2.5k-5k,3-4,Lower Priority,Low Priority,0.011412411023905836,Low,Gradient Boosting
713572683,Existing Customer,44,M,3,High School,Unknown,$60K - $80K,Blue,25,3,3,0,1862.0,0,1862.0,0.883,1226,34,0.789,0.0,0,0,0.3088,0.1638,Low,Low,25-36,41-50,<2.5k,3-4,Lower Priority,Low Priority,0.09524392612503373,Low,Gradient Boosting
716657058,Existing Customer,43,F,4,Post-Graduate,Married,Less than $40K,Blue,33,2,3,3,8358.0,926,7432.0,0.762,1566,37,0.542,0.111,0,1,0.2728,0.2433,Low,Low,25-36,41-50,5k-10k,1-2,Lower Priority,Low Priority,0.5299405450999741,Medium,Gradient Boosting
779509983,Existing Customer,53,M,2,Post-Graduate,Single,$120K +,Blue,36,6,1,2,34516.0,931,33585.0,0.828,1022,21,1.1,0.027,0,1,0.3056,0.6809,Low,High,25-36,51-60,20k+,5-6,"High Value, At Risk",Low Priority,0.02090312745171821,Low,Gradient Boosting
717929133,Existing Customer,44,M,1,Uneducated,Married,$60K - $80K,Blue,36,5,2,3,14450.0,2440,12010.0,1.283,1235,30,0.667,0.169,0,1,0.2823,0.3977,Low,High,25-36,41-50,10k-20k,5-6,"High Value, At Risk",Low Priority,0.0060436426430805976,Low,Gradient Boosting
808284783,Existing Customer,62,F,1,Unknown,Married,Less than $40K,Blue,56,6,0,0,1438.3,0,1438.3,0.813,1951,44,1.095,0.0,0,0,0.4477,0.3004,Medium,Medium,49+,60+,<2.5k,5-6,Lower Priority,Low Priority,0.09107872533640746,Low,Gradient Boosting
708476808,Existing Customer,54,M,4,Unknown,Divorced,$120K +,Blue,36,6,3,2,33791.0,1960,31831.0,0.618,1047,31,0.824,0.058,0,1,0.2645,0.6718,Low,High,25-36,51-60,20k+,5-6,"High Value, At Risk",Low Priority,0.030744972732963404,Low,Gradient Boosting
710916408,Existing Customer,57,M,4,Graduate,Married,$60K - $80K,Blue,39,4,3,0,8466.0,1886,6580.0,0.56,1342,32,0.391,0.223,0,1,0.306,0.3018,Low,Medium,37-48,51-60,5k-10k,3-4,Monitor,Low Priority,0.008426661249521322,Low,Gradient Boosting
708492558,Existing Customer,42,M,3,Unknown,Married,$60K - $80K,Blue,36,5,3,3,15088.0,865,14223.0,0.939,1107,21,1.625,0.057,0,1,0.2238,0.404,Low,High,25-36,41-50,10k-20k,5-6,"High Value, At Risk",Low Priority,0.016129267440381193,Low,Gradient Boosting
799825758,Existing Customer,42,M,4,High School,Divorced,$60K - $80K,Blue,36,5,1,2,3263.0,1674,1589.0,0.588,1251,35,0.346,0.513,0,1,0.3452,0.2521,Low,Low,25-36,41-50,2.5k-5k,5-6,Lower Priority,Low Priority,0.005600967110004273,Low,Gradient Boosting
718619883,Existing Customer,54,F,0,Uneducated,Married,Less than $40K,Blue,36,2,2,2,1494.0,706,788.0,1.674,1305,24,3.0,0.473,0,1,0.2851,0.1549,Low,Low,25-36,51-60,<2.5k,1-2,Lower Priority,Low Priority,0.018293968891974006,Low,Gradient Boosting
711844758,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Blue,35,6,1,0,13551.0,1294,12257.0,0.791,1388,37,1.056,0.095,0,1,0.3861,0.4117,Medium,High,25-36,41-50,10k-20k,5-6,Loyal / Upsell,Low Priority,0.001980822818909262,Low,Gradient Boosting
714798783,Existing Customer,49,M,1,Graduate,Single,$80K - $120K,Blue,36,6,2,2,18886.0,895,17991.0,1.826,1235,18,1.571,0.047,0,1,0.2687,0.4806,Low,High,25-36,41-50,10k-20k,5-6,"High Value, At Risk",Low Priority,0.002385313031646849,Low,Gradient Boosting
826762908,Existing Customer,52,M,3,High School,Unknown,$80K - $120K,Blue,48,3,2,0,11976.0,1273,10703.0,1.024,2089,36,1.118,0.106,0,1,0.3635,0.3508,Medium,High,37-48,51-60,10k-20k,3-4,Loyal / Upsell,Low Priority,0.016237609853475346,Low,Gradient Boosting
771894558,Existing Customer,50,M,3,High School,Single,$80K - $120K,Blue,39,4,1,4,9964.0,1559,8405.0,1.873,1626,25,0.786,0.156,0,1,0.2937,0.3259,Low,Medium,37-48,41-50,5k-10k,3-4,Monitor,Low Priority,0.0020044953355992643,Low,Gradient Boosting
721074183,Existing Customer,49,M,1,Doctorate,Married,$60K - $80K,Blue,36,4,6,3,24159.0,1196,22963.0,0.712,1111,24,1.0,0.05,0,1,0.1315,0.4973,Low,High,25-36,41-50,20k+,3-4,"High Value, At Risk",Low Priority,0.012879629750467036,Low,Gradient Boosting
715259583,Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355,0,1,0.3084,0.2487,Low,Low,37-48,51-60,5k-10k,3-4,Lower Priority,Low Priority,0.008797691292420926,Low,Gradient Boosting
718414008,Existing Customer,50,M,2,Graduate,Single,$120K +,Blue,36,3,2,2,34516.0,1023,33493.0,1.004,1064,13,0.625,0.03,0,1,0.2529,0.6066,Low,High,25-36,41-50,20k+,3-4,"High Value, At Risk",Low Priority,0.046147063037172364,Low,Gradient Boosting
719666283,Existing Customer,55,F,1,Doctorate,Married,Less than $40K,Blue,36,4,1,0,3174.0,1951,1223.0,0.766,1243,29,0.611,0.615,0,1,0.3632,0.2258,Medium,Low,25-36,51-60,2.5k-5k,3-4,Lower Priority,Low Priority,0.0030247313644273187,Low,Gradient Boosting
714877233,Existing Customer,53,M,1,High School,Married,$80K - $120K,Blue,47,3,2,2,12262.0,1836,10426.0,1.584,1659,38,1.533,0.15,0,1,0.3271,0.3457,Low,Medium,37-48,51-60,10k-20k,3-4,Monitor,Low Priority,0.0022213701510026287,Low,Gradient Boosting
785387883,Existing Customer,47,F,3,High School,Single,$40K - $60K,Blue,41,4,3,3,3788.0,1540,2248.0,0.566,1594,47,0.382,0.407,0,1,0.2985,0.2485,Low,Low,37-48,41-50,2.5k-5k,3-4,Lower Priority,Low Priority,0.02674509271306376,Low,Gradient Boosting
771075258,Existing Customer,55,M,2,College,Single,$120K +,Silver,42,2,3,2,34516.0,1527,32989.0,0.526,1268,42,0.355,0.044,0,1,0.2964,0.5956,Low,High,37-48,51-60,20k+,1-2,"High Value, At Risk",High Potential,0.4584550485276658,Medium,Gradient Boosting
711318033,Existing Customer,47,M,3,Graduate,Single,$60K - $80K,Blue,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0,0,0,0.2851,0.2236,Low,Low,25-36,41-50,2.5k-5k,3-4,Lower Priority,Low Priority,0.04805117001413847,Low,Gradient Boosting
783554958,Existing Customer,58,M,4,Graduate,Single,$120K +,Blue,52,6,1,0,32090.0,0,32090.0,0.567,1368,30,0.364,0.0,0,0,0.3681,0.6834,Medium,High,49+,51-60,20k+,5-6,Loyal / Upsell,Low Priority,0.025670992785490367,Low,Gradient Boosting
720201033,Attrited Customer,53,M,2,Graduate,Married,$80K - $120K,Blue,41,3,3,2,11669.0,2227,9442.0,0.622,720,23,0.353,0.191,1,1,0.2382,0.312,Low,Medium,37-48,51-60,10k-20k,3-4,Monitor,Low Priority,0.8590193966638818,High,Gradient Boosting
718039683,Existing Customer,52,M,2,High School,Single,$40K - $60K,Blue,45,3,1,2,13532.0,1300,12232.0,0.846,1521,29,1.417,0.096,0,1,0.3352,0.3565,Low,High,37-48,51-60,10k-20k,3-4,"High Value, At Risk",Low Priority,0.0030197563743223515,Low,Gradient Boosting
710806083,Existing Customer,50,F,1,Uneducated,Unknown,Less than $40K,Silver,36,4,2,2,11888.0,2090,9798.0,0.7,1137,30,0.765,0.176,0,1,0.2971,0.3377,Low,Medium,25-36,41-50,10k-20k,3-4,Monitor,Low Priority,0.009316903261795446,Low,Gradient Boosting
714752208,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,36,5,1,2,2393.0,1985,408.0,0.788,978,16,0.778,0.83,0,1,0.2921,0.2364,Low,Low,25-36,41-50,<2.5k,5-6,Lower Priority,Low Priority,0.07327134069747418,Low,Gradient Boosting
822063408,Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,39,5,1,2,6111.0,2517,3594.0,0.632,1221,16,2.2,0.412,0,1,0.2967,0.2941,Low,Medium,37-48,41-50,5k-10k,5-6,Monitor,Low Priority,0.010507715995440394,Low,Gradient Boosting
714490308,Existing Customer,57,M,4,Graduate,Married,$80K - $120K,Blue,46,3,2,3,19270.0,1662,17608.0,1.186,1565,28,1.545,0.086,0,1,0.2835,0.4338,Low,High,37-48,51-60,10k-20k,3-4,"High Value, At Risk",Low Priority,0.0022242140587726005,Low,Gradient Boosting
713356833,Existing Customer,52,M,1,Graduate,Married,$80K - $120K,Blue,43,3,1,4,3710.0,2517,1193.0,1.541,1578,34,0.7,0.678,0,1,0.3155,0.2258,Low,Low,37-48,51-60,2.5k-5k,3-4,Lower Priority,Low Priority,0.010466091239290256,Low,Gradient Boosting
711402333,Existing Customer,47,M,2,Doctorate,Single,Less than $40K,Blue,37,2,1,3,3235.0,797,2438.0,0.541,1493,32,1.0,0.246,0,1,0.3255,0.1825,Low,Low,37-48,41-50,2.5k-5k,1-2,Lower Priority,Low Priority,0.3534404162564221,Medium,Gradient Boosting
708296883,Existing Customer,44,F,3,Graduate,Single,$40K - $60K,Blue,38,3,1,0,11749.0,788,10961.0,0.688,1178,27,0.929,0.067,0,1,0.357,0.3152,Low,Medium,37-48,41-50,10k-20k,3-4,Monitor,Low Priority,0.005718666250444273,Low,Gradient Boosting
719154483,Existing Customer,53,M,2,High School,Divorced,$60K - $80K,Blue,36,5,3,2,7753.0,2100,5653.0,0.839,991,26,0.733,0.271,0,1,0.2509,0.3064,Low,Medium,25-36,51-60,5k-10k,5-6,Monitor,Low Priority,0.06166969214729086,Low,Gradient Boosting
717721458,Existing Customer,45,M,4,College,Divorced,$60K - $80K,Blue,40,5,1,0,10408.0,1186,9222.0,1.689,2560,42,1.211,0.114,0,1,0.4209,0.3737,Medium,High,37-48,41-50,10k-20k,5-6,Loyal / Upsell,Low Priority,0.008976423577117061,Low,Gradient Boosting
711112683,Existing Customer,63,F,1,College,Married,Unknown,Blue,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,0,1,0.2877,0.2929,Low,Medium,25-36,60+,2.5k-5k,5-6,Monitor,Low Priority,0.0024064258154440584,Low,Gradient Boosting
715674483,Existing Customer,39,F,2,Post-Graduate,Single,Less than $40K,Blue,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,0,1,0.2706,0.2487,Low,Low,25-36,31-40,5k-10k,3-4,Lower Priority,Low Priority,0.02703961441028022,Low,Gradient Boosting
789322833,Attrited Customer,48,F,5,High School,Married,Less than $40K,Blue,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,1,0,0.2081,0.2084,Low,Low,37-48,41-50,5k-10k,1-2,Lower Priority,Low Priority,0.9901237435284571,High,Gradient Boosting
789968058,Existing Customer,51,M,1,Unknown,Single,$120K +,Blue,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,0,1,0.2501,0.3612,Low,High,37-48,51-60,5k-10k,5-6,"High Value, At Risk",Low Priority,0.016444550058585646,Low,Gradient Boosting
709919283,Existing Customer,54,M,4,Graduate,Married,$80K - $120K,Blue,34,2,3,2,14926.0,2517,12409.0,1.996,1576,25,1.5,0.169,0,1,0.2595,0.3309,Low,Medium,25-36,51-60,10k-20k,1-2,Monitor,Low Priority,0.029130930075872457,Low,Gradient Boosting
718744008,Existing Customer,59,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,3,6335.0,1128,5207.0,0.397,1217,20,0.667,0.178,0,1,0.2567,0.2416,Low,Low,25-36,51-60,5k-10k,3-4,Lower Priority,Low Priority,0.041037385436948445,Low,Gradient Boosting
767712558,Attrited Customer,59,M,1,College,Single,$60K - $80K,Blue,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,1,0,0.1852,0.3485,Low,Medium,49+,51-60,10k-20k,1-2,Monitor,Low Priority,0.9732050578275661,High,Gradient Boosting
712950783,Attrited Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,1,0,0.2376,0.1905,Low,Low,37-48,41-50,2.5k-5k,3-4,Lower Priority,Low Priority,0.9894948824453877,High,Gradient Boosting
716104983,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,32,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,0,1,0.2753,0.2627,Low,Low,25-36,41-50,<2.5k,5-6,Lower Priority,Low Priority,0.003641836515235742,Low,Gradient Boosting
818839983,Existing Customer,55,M,2,Graduate,Married,$120K +,Blue,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,0,1,0.3491,0.3324,Low,Medium,49+,51-60,10k-20k,3-4,Monitor,Low Priority,0.0014731640104711271,Low,Gradient Boosting
772288758,Existing Customer,47,F,4,Graduate,Married,Unknown,Blue,36,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,0,1,0.3176,0.2558,Low,Low,25-36,41-50,5k-10k,3-4,Lower Priority,Low Priority,0.004380746237447103,Low,Gradient Boosting
712350858,Existing Customer,41,M,2,High School,Married,$80K - $120K,Blue,24,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,0,1,0.3395,0.2861,Low,Medium,0-24,41-50,5k-10k,3-4,Monitor,Low Priority,0.004888869627460026,Low,Gradient Boosting
711009708,Existing Customer,40,M,3,High School,Single,$80K - $120K,Blue,28,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,0,0,0.3476,0.4788,Low,High,25-36,31-40,20k+,5-6,"High Value, At Risk",Low Priority,0.03417010125643684,Low,Gradient Boosting
712720158,Existing Customer,68,M,1,Graduate,Married,Unknown,Blue,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,0,1,0.3001,0.4367,Low,High,49+,60+,10k-20k,5-6,"High Value, At Risk",Low Priority,0.004208395915737179,Low,Gradient Boosting
712215258,Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Silver,31,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,0,0,0.2633,0.3661,Low,High,25-36,41-50,10k-20k,1-2,"High Value, At Risk",High Potential,0.5567990874953274,Medium,Gradient Boosting
773827008,Existing Customer,47,M,4,Uneducated,Single,$60K - $80K,Blue,41,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,0,1,0.2936,0.2722,Low,Medium,37-48,41-50,<2.5k,5-6,Monitor,Low Priority,0.007697745430743137,Low,Gradient Boosting
795232683,Existing Customer,53,F,1,College,Married,Less than $40K,Blue,47,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,0,1,0.276,0.2354,Low,Low,37-48,51-60,<2.5k,3-4,Lower Priority,Low Priority,0.004441984235633907,Low,Gradient Boosting
713786508,Existing Customer,42,F,5,Unknown,Married,$40K - $60K,Blue,36,3,3,3,2038.0,0,2038.0,0.786,1238,28,0.75,0.0,0,0,0.2439,0.1859,Low,Low,25-36,41-50,<2.5k,3-4,Lower Priority,Low Priority,0.22349330284908941,Low,Gradient Boosting
713539833,Existing Customer,48,F,4,High School,Single,$40K - $60K,Blue,38,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0,0,0,0.3222,0.3518,Low,High,37-48,41-50,5k-10k,5-6,"High Value, At Risk",Low Priority,0.01712416610485803,Low,Gradient Boosting
712454058,Existing Customer,49,M,1,Doctorate,Married,$120K +,Blue,38,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,0,1,0.3055,0.3578,Low,High,37-48,41-50,5k-10k,5-6,"High Value, At Risk",Low Priority,0.016538298691306432,Low,Gradient Boosting
718759833,Existing Customer,44,F,2,Uneducated,Married,Unknown,Silver,35,4,3,2,32643.0,0,32643.0,1.3,1058,24,2.429,0.0,0,0,0.2471,0.6053,Low,High,25-36,41-50,20k+,3-4,"High Value, At Risk",Low Priority,0.031661613931471225,Low,Gradient Boosting
718803333,Existing Customer,43,F,4,Graduate,Divorced,Less than $40K,Blue,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,0,1,0.2807,0.1732,Low,Low,25-36,41-50,2.5k-5k,1-2,Lower Priority,Low Priority,0.22673952880500378,Low,Gradient Boosting
720253908,Existing Customer,56,M,0,High School,Married,$80K - $120K,Blue,43,5,2,1,2852.0,1024,1828.0,1.009,1651,28,1.0,0.359,0,1,0.3184,0.2658,Low,Low,37-48,51-60,2.5k-5k,5-6,Lower Priority,Low Priority,0.006662678070506089,Low,Gradient Boosting
714133158,Existing Customer,59,F,1,College,Single,Unknown,Blue,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,0,1,0.2499,0.1881,Low,Low,25-36,51-60,2.5k-5k,1-2,Lower Priority,Low Priority,0.3463314256614419,Medium,Gradient Boosting
713187033,Existing Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,36,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,0,1,0.3291,0.4347,Low,High,25-36,41-50,20k+,3-4,"High Value, At Risk",Low Priority,0.003294385647045815,Low,Gradient Boosting
714791208,Existing Customer,47,F,4,Unknown,Divorced,Less than $40K,Blue,41,6,5,3,3482.0,2114,1368.0,0.508,1039,24,0.263,0.607,0,1,0.1634,0.2855,Low,Medium,37-48,41-50,2.5k-5k,5-6,Monitor,Low Priority,0.18506584362564404,Low,Gradient Boosting
772426383,Existing Customer,50,F,4,Uneducated,Married,$40K - $60K,Blue,40,5,2,3,3065.0,1570,1495.0,1.077,1130,28,1.333,0.512,0,1,0.2752,0.2547,Low,Low,37-48,41-50,2.5k-5k,5-6,Lower Priority,Low Priority,0.004013379239637421,Low,Gradient Boosting
710975883,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,0,1,0.34,0.207,Low,Low,37-48,51-60,<2.5k,3-4,Lower Priority,Low Priority,0.022458058443593047,Low,Gradient Boosting
714264408,Existing Customer,47,F,3,Uneducated,Married,Less than $40K,Blue,36,4,1,0,1611.0,746,865.0,0.993,1413,29,0.706,0.463,0,1,0.3664,0.2082,Medium,Low,25-36,41-50,<2.5k,3-4,Lower Priority,Low Priority,0.007194936559957817,Low,Gradient Boosting
715827858,Existing Customer,58,F,4,Uneducated,Married,Less than $40K,Blue,47,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,0,1,0.231,0.2155,Low,Low,37-48,51-60,2.5k-5k,3-4,Lower Priority,Low Priority,0.002653530779542517,Low,Gradient Boosting
713741358,Attrited Customer,46,M,5,Graduate,Single,$80K - $120K,Blue,33,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,1,1,0.2041,0.6485,Low,High,25-36,41-50,20k+,5-6,"High Value, At Risk",Low Priority,0.9753632807864677,High,Gradient Boosting
709531908,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,47,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0.0,0,0,0.3748,0.2631,Medium,Low,37-48,51-60,<2.5k,5-6,Lower Priority,Low Priority,0.2873271818253086,Low,Gradient Boosting
716493408,Existing Customer,45,F,4,Uneducated,Divorced,Unknown,Blue,36,4,3,3,15875.0,1719,14156.0,0.86,1592,37,1.467,0.108,0,1,0.2733,0.3971,Low,High,25-36,41-50,10k-20k,3-4,"High Value, At Risk",Low Priority,0.006500256338907849,Low,Gradient Boosting
714141108,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,45,6,3,3,6703.0,893,5810.0,0.567,1388,28,0.75,0.133,0,1,0.2468,0.3403,Low,Medium,37-48,51-60,5k-10k,5-6,Monitor,Low Priority,0.016165821657376706,Low,Gradient Boosting
708953883,Attrited Customer,53,M,2,Unknown,Married,$80K - $120K,Blue,36,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0,1,0,0.2814,0.1684,Low,Low,25-36,51-60,2.5k-5k,1-2,Lower Priority,Low Priority,0.9941272826014648,High,Gradient Boosting
712608783,Existing Customer,50,M,2,High School,Married,$80K - $120K,Silver,45,3,1,3,34516.0,1260,33256.0,0.588,1504,34,0.789,0.037,0,1,0.3308,0.6298,Low,High,37-48,41-50,20k+,3-4,"High Value, At Risk",Low Priority,0.0069288391866982125,Low,Gradient Boosting
820353558,Existing Customer,41,F,3,High School,Married,$40K - $60K,Blue,36,4,1,2,9797.0,1434,8363.0,0.644,1503,34,0.478,0.146,0,1,0.3474,0.3164,Low,Medium,25-36,41-50,5k-10k,3-4,Monitor,Low Priority,0.0056739080683809485,Low,Gradient Boosting
714964758,Existing Customer,45,F,5,Graduate,Divorced,$40K - $60K,Blue,36,5,2,2,10400.0,1777,8623.0,0.791,1105,28,0.867,0.171,0,1,0.2914,0.3428,Low,Medium,25-36,41-50,10k-20k,5-6,Monitor,Low Priority,0.007076029306302456,Low,Gradient Boosting
716264358,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,42,2,1,2,26792.0,1836,24956.0,1.432,2398,47,0.88,0.069,0,1,0.3971,0.5132,Medium,High,37-48,51-60,20k+,1-2,Loyal / Upsell,Good Candidate,0.002385445815419684,Low,Gradient Boosting
717296808,Existing Customer,67,F,1,Graduate,Married,Less than $40K,Blue,56,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837,0,1,0.2787,0.2661,Low,Low,49+,60+,2.5k-5k,3-4,Lower Priority,Low Priority,0.007452656122068106,Low,Gradient Boosting
712977183,Existing Customer,57,F,2,Uneducated,Single,$40K - $60K,Silver,36,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055,0,1,0.2823,0.4913,Low,High,25-36,51-60,10k-20k,5-6,"High Value, At Risk",Low Priority,0.0034286099430229527,Low,Gradient Boosting
710829108,Existing Customer,59,F,1,Uneducated,Married,$40K - $60K,Blue,36,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294,0,1,0.2728,0.2243,Low,Low,25-36,51-60,2.5k-5k,3-4,Lower Priority,Low Priority,0.08414925323385793,Low,Gradient Boosting
779562633,Existing Customer,45,M,2,Uneducated,Married,$40K - $60K,Blue,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,0,1,0.2883,0.2335,Low,Low,25-36,41-50,5k-10k,3-4,Lower Priority,Low Priority,0.0026445953839767306,Low,Gradient Boosting
715315833,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,36,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,0,1,0.2673,0.3793,Low,High,25-36,51-60,10k-20k,5-6,"High Value, At Risk",Low Priority,0.005128023881409268,Low,Gradient Boosting
815500983,Existing Customer,59,F,1,Uneducated,Married,Less than $40K,Blue,54,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,0,1,0.3259,0.2893,Low,Medium,49+,51-60,2.5k-5k,5-6,Monitor,Low Priority,0.0034474321545744516,Low,Gradient Boosting
